audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,13,the ina quiss of the gal was notis d and reported oppner a general and agen by the grand grs of the sitt off london n,5123.226810455322
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,14,the in aliquis of the gal was notis d and reported oppner a general and agen by the grand gars of the sitt off lundon n,5123.208923339844
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,14,the ina quiss of the gal was notis d and reported oppner a general and agen by the grand gars of the sitt off lundon n,5123.203407764435
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,15,the in ati quiss of the gal was notis d and reported oppner a general and agen by the grand gris of the sitt off lundon n,5123.193794846535
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,14,the in ati quiss of the gal was notis d and reported oppner a general and agen by the grand grs of the sit off londons,5122.780651211739
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,14,the in ati quiss of the gal was notis d and reported oppner a general and agen by the grand grs of the sitt off londons,5122.7343364953995
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,13,the in ati quiss of the gal was notis d and reported oppner agen and agen by the grand grs of the sit off londons,5122.634420514107
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,13,the in ati quiss of the gal was notis d and reported oppner agen and agen by the grand grs of the sitt off londons,5122.588105797768
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,13,the in aliquis of the gal was notis d and reported oppner a general and agen by the grand grs of the sit off londons,5122.567575931549
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,13,the ina quiss of the gal was notis d and reported oppner a general and agen by the grand grs of the sit off londons,5122.56206035614
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,13,the in aliquis of the gal was notis d and reported oppner a general and agen by the grand grs of the sitt off londons,5122.52126121521
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,13,the ina quiss of the gal was notis d and reported oppner a general and agen by the grand grs of the sitt off londons,5122.515745639801
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,15,the in ati quiss of the gal was notis d and reported oppner a general and agen by the grand grs of the sit off lundon d,5121.594192862511
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,15,the in ati quiss of the gal was notis d and reported oppner a general and agen by the grand grs of the sitt off lundon d,5121.547878146172
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,14,the in ati quiss of the gal was notis d and reported oppner agen and agen by the grand grs of the sit off lundon d,5121.447962164879
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,14,the in ati quiss of the gal was notis d and reported oppner agen and agen by the grand grs of the sitt off lundon d,5121.40164744854
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,14,the in aliquis of the gal was notis d and reported oppner a general and agen by the grand grs of the sit off lundon d,5121.381117582321
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,14,the ina quiss of the gal was notis d and reported oppner a general and agen by the grand grs of the sit off lundon d,5121.375602006912
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,15,the in ati quiss of the gal was notis d and reported oppner a general and agen by the grand grs of the sit off lundon e,5121.3394715338945
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0018.wav,the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,14,the in aliquis of the gal was notis d and reported oppner a general and agen by the grand grs of the sitt off lundon d,5121.334802865982
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,1,at lasst in the 20th month,1184.3553628921509
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 ith month,1183.9685759544373
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,0,at last in the 20th month,1183.4891319274902
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 oath month,1183.4161410331726
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,a lasst in the 20th month,1183.276521205902
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent ith month,1183.1770782470703
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 aith month,1183.1034817695618
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 ith month,1183.1023449897766
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,att lasst in the 20th month,1183.0233945846558
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the 20 ith month,1182.8897342681885
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 ath month,1182.8857877850533
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the 20 ith month,1182.6366076469421
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent oath month,1182.6246433258057
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 oath month,1182.549910068512
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 oth month,1182.5242993831635
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,1,a last in the 20th month,1182.4102902412415
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the 20 oath month,1182.3372993469238
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent aith month,1182.3119840621948
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the twent ith month,1182.3108472824097
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 ih month,1182.3051843643188
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 aith month,1182.2372508049011
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,1,att last in the 20th month,1182.1571636199951
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the twent ith month,1182.0982365608215
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent ath month,1182.0942900776863
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the 20 oath month,1182.0841727256775
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the 20 aith month,1182.024640083313
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,a last in the 20 ith month,1182.0235033035278
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 ath month,1182.0195568203926
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the twent ith month,1181.8451099395752
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 eath month,1181.8125967979431
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the 20 ath month,1181.8069460988045
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the 20 aith month,1181.7715134620667
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,att last in the 20 ith month,1181.7703766822815
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the twent oath month,1181.758412361145
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 oah month,1181.7527494430542
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent oth month,1181.7328016757965
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 oth month,1181.6580684185028
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the 20 ath month,1181.5538194775581
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the twent oath month,1181.5458016395569
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent ih month,1181.513686656952
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,a last in the 20 oath month,1181.4710683822632
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the twent aith month,1181.4457530975342
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the 20 oth month,1181.4454576969147
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 ih month,1181.4389533996582
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 orth month,1181.35475564003
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the twent oath month,1181.2926750183105
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the twent aith month,1181.233142375946
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,a last in the twent ith month,1181.232005596161
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the twent ath month,1181.2280591130257
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the 20 ih month,1181.22634267807
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 ah month,1181.2223961949348
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,att last in the 20 oath month,1181.2179417610168
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,at lasst in the t went ith month,1181.2079205513
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the 20 oth month,1181.1923310756683
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,a last in the 20 aith month,1181.1584091186523
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,a t lasst in the 20th month,1181.039176940918
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent eath month,1181.0210990905762
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the twent ath month,1181.0154483914375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the twent aith month,1180.9800157546997
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,att last in the twent ith month,1180.9788789749146
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 raith month,1180.9763145446777
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the 20 ih month,1180.9732160568237
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent oah month,1180.9612517356873
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 eath month,1180.9463658332825
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 oah month,1180.8865184783936
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at lasst in the 200 month,1180.860907793045
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the 20 oah month,1180.6739077568054
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the twent ih month,1180.6474556922913
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the twent ih month,1180.4348449707031
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent ah month,1180.430898487568
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the 20 oah month,1180.420781135559
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,a last in the 20 ih month,1180.3601117134094
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 ah month,1180.3561652302742
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 ish month,1180.2085695266724
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 aiah month,1180.2054451704025
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the twent ih month,1180.1817183494568
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 eah month,1180.1492052078247
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the 20 ah month,1180.143554508686
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the 20 aoh month,1180.1150152683258
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,att last in the 20 ih month,1180.106985092163
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the twent oah month,1180.0950207710266
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent 0 month,1180.069410085678
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,1,at last in the 200 month,1179.9946768283844
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the 20 ah month,1179.8904278874397
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the twent oah month,1179.8824100494385
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,a last in the 20 oah month,1179.8076767921448
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,a lasst in the 200 month,1179.7820661067963
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twentie th month,1179.7201164960861
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,att lasst in the twent oah month,1179.6292834281921
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,a last in the twent ih month,1179.5686140060425
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the twent ah month,1179.5646675229073
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,att last in the 20 oah month,1179.5545501708984
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,at lasst in the t went ih month,1179.5445289611816
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,att lasst in the 200 month,1179.52893948555
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent ish month,1179.4170718193054
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent aiah month,1179.4139474630356
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,3,at lasst in the twent eah month,1179.3577075004578
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,4,a lasst in the twent ah month,1179.3520568013191
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 ish month,1179.3423385620117
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0275.wav,at last in the 20th month,2,at last in the 20 aiah month,1179.3392142057419
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his own mony he put into a sit,6547.959238767624
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun wich and his own mony he put into a sit,6547.885361433029
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends wh brought him a large fortun which and his own mony he put into a sit,6547.733729600906
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun whiche and his own mony he put into a sit,6547.7087824344635
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his on mony he put into a sit,6547.7038834095
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends wh brought him a large fortun wich and his own mony he put into a sit,6547.659852266312
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,11,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun wich and his on mony he put into a sit,6547.630006074905
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the soas si atty of frends whe brought him a large fortun which and his own mony he put into a sit,6547.622762918472
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his own mony he put into a sitt,6547.598921060562
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,11,he marred a lady also belonging to the soas si atty of frends whe brought him a large fortun wich and his own mony he put into a sit,6547.548885583878
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his own mony he put into a sit,6545.479195892811
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun wich and his own mony he put into a sit,6545.405318558216
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends wh brought him a large fortun which and his own mony he put into a sit,6545.253686726093
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun whiche and his own mony he put into a sit,6545.22873955965
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his on mony he put into a sit,6545.223840534687
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends wh brought him a large fortun wich and his own mony he put into a sit,6545.179809391499
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,11,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun wich and his on mony he put into a sit,6545.149963200092
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the soas si atty of frends whe brought him a large fortun which and his own mony he put into a sit,6545.142720043659
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his own mony he put into a sitt,6545.118878185749
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,11,he marred a lady also belonging to the soas si atty of frends whe brought him a large fortun wich and his own mony he put into a sit,6545.0688427090645
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his own mony he put into a sit,6544.80305325985
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his own mony he put into a sit,6544.760497450829
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun wich and his own mony he put into a sit,6544.729175925255
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun wich and his own mony he put into a sit,6544.686620116234
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends wh brought him a large fortun which and his own mony he put into a sit,6544.577544093132
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun whiche and his own mony he put into a sit,6544.552596926689
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his on mony he put into a sit,6544.547697901726
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,9,he marred a lady also belonging to the sosia ty of frends wh brought him a large fortun which and his own mony he put into a sit,6544.534988284111
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun whiche and his own mony he put into a sit,6544.510041117668
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun which and his on mony he put into a sit,6544.505142092705
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,10,he marred a lady also belonging to the sosia ty of frends wh brought him a large fortun wich and his own mony he put into a sit,6544.503666758537
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ011-0096.wav,he married a lady also belonging to the society of friends who brought him a large fortune which and his own money he put into a city firm,11,he marred a lady also belonging to the sosia ty of frends whe brought him a large fortun wich and his on mony he put into a sit,6544.473820567131
