audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,muller muller he is the man till a diversion was created by the appearance of the gallows which was received with continuous yells,0.03,mallare mallare he is the man tell a diversion was created by the appearance of the gallows which was received with continuous wells,6334.923754211663
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.00,years later when the archeologists could readily distinguish the false from the true,3213.0303568243976
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.00,years later when the archeologists could readily distinguish the false from the true,3209.5662660360335
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could really distinguish the false from the true,3206.6802595818035
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists s could readily distinguish the false from the true,3204.768726409673
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could really distinguish the false from the true,3203.2161687934395
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tree,3201.119094576835
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trio,3199.5250597631925
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the row,3199.3520966351025
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the crow,3198.4563796347375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tree,3197.655003788471
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the throw,3197.5142335754626
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the crew,3197.433657056092
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trow,3197.052630287408
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the falls from the true,3196.339858307838
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trio,3196.0609689748285
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the prow,3195.98544126749
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the row,3195.8880058467385
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tr,3195.4626570442315
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the row,3195.1507424199576
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the crow,3194.9922888463734
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the troop,3194.709091886282
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the crow,3194.2550254195926
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the throw,3194.0501427870986
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tar,3193.68456487894
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the r,3193.6683547902103
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trow,3193.588539499044
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the throw,3193.3128793603178
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could really distinguish the false from the row,3193.0019993925084
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the falls from the true,3192.875767519474
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the trow,3192.8512760722633
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the true w,3192.596149404048
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the troy,3192.5073870813844
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tri,3192.127632887363
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could really distinguish the false from the crow,3192.1062823921434
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tru,3192.0690812468524
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the brow,3191.9254859197135
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the 3,3191.5797499203677
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trou,3191.5200732040403
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the taro,3191.306977447271
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the crowd,3191.258351834416
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could really distinguish the false from the throw,3191.1641363328686
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists s could readily distinguish the false from the row,3191.090466220378
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tr,3191.0248428443074
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the try,3190.7519977354996
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could really distinguish the false from the trow,3190.702533044814
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tre,3190.5114440059656
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the pro,3190.35410306096
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the tr,3190.287580187618
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trot,3190.267317419052
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the r,3190.2042640018462
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trim,3190.1954526078694
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tor,3189.936095502376
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trew,3189.913111727237
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the throw,3189.8487885719537
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tro,3189.826919174194
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the truro,3189.453406774997
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the trow,3189.3871852838993
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists s could readily distinguish the false from the throw,3189.252603160738
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tar,3189.246750679016
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the true w,3189.132058615684
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the troy,3189.0432962930204
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the troo,3189.0390964007374
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists s could readily distinguish the false from the trow,3188.7909998726836
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the roo,3188.742226991057
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the run,3188.718224190473
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the ro,3188.634727123975
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the r,3188.493277163505
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the re,3188.3149611032004
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the rig,3188.2358795225614
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the cr,3188.199874157905
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could really distinguish the false from the tr,3188.1388363900774
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the toro,3187.735065525769
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could really distinguish the false from the throw,3187.7000455445045
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tri,3187.6898186874387
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tru,3187.6312670469283
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the true e,3187.605231881141
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the 3,3187.4267361307143
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trig,3187.3461056822534
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the try,3187.2879069471355
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could really distinguish the false from the trow,3187.23844225645
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trou,3187.082259004116
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the tri,3186.952555260658
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the tru,3186.894002850055
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the try,3186.5506435203547
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the trew,3186.4490209388728
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tro,3186.3628283858297
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the trou,3186.344995577335
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could really distinguish the false from the r,3186.344534136056
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could really distinguish the false from the true w,3186.246052161454
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the true 0,3186.178856918811
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the tre,3186.0736298060415
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the true b,3186.0679868578904
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the pro,3185.916288861036
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the true m,3185.759484649896
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the trew,3185.7117575120915
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the troo,3185.5750056123734
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the tre,3185.3363663792607
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the thro,3185.305227606296
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.01,years later when the archeologists could readily distinguish the false from the cro,3185.2584630906576
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,years later when the archeologists could readily distinguish the false from the true,0.02,years later when the archeologists could readily distinguish the falls from the pro,3185.1790254342545
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.02,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him,4849.341788849231
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.02,his defense being that he had intended to commit sissie but that on the appearance of this foster who had wronged him,4847.2830291157925
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.02,his defense being that he had intended to commit sissie but that on the appearance of this fisher who had wronged him,4846.531634406443
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.02,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him,4846.3200365751945
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him,4845.945748173592
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him,4845.543197709914
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this offers or who had wronged him,4845.000185677403
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.02,his defense being that he had intended to commit sissie but that on the appearance of this offshore who had wronged him,4844.581941887731
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this offense or who had wronged him,4844.244206013077
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.02,his defense being that he had intended to commit sissie but that on the appearance of this fisher who had wronged him,4843.509882132406
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this fisher who had wronged him,4843.1355937308035
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this offers or who had wronged him,4841.9784334033675
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this off sir who had wronged him,4841.960410169954
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this offers or who had wronged him,4841.604145001763
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had ranged him,4834.684954533574
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this foster who had ranged him,4832.626194800136
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fisher who had ranged him,4831.874800090786
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had ranged him,4831.663202259537
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this fraser who had ranged him,4831.288913857934
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this fraser who had ranged him,4830.8863633942565
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this offers or who had ranged him,4830.343350591655
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this offshore who had ranged him,4829.925107572074
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this offense or who had ranged him,4829.587370927328
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fisher who had ranged him,4828.8530478167495
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this fisher who had ranged him,4828.478759415147
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this offers or who had ranged him,4827.321598317619
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged them,4823.005828555818
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him m,4822.5946616315805
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged whim,4822.339372175929
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this foster who had wronged him m,4820.535901898142
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged hem,4820.493762066957
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this foster who had wronged whim,4820.280612442491
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged hm,4820.151640818116
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged hime,4819.938174314496
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fisher who had wronged him m,4819.784507188792
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had ranged whim,4819.574598444698
