id,talk_id,speaker_id,reference,hypothesis,wer
<F0_M>,DavidMerrill_2009,David_Merrill,in a nutshell a siftable is an interactive computer the size of a cookie they are able to be moved around by hand they can sense each other they can sense their motion and they have a screen and a wireless radio,in a nut shel a stept bl is an iner active computer the sis of a cocky theyr abul to be moved round by hand they consent ech other they consent ther motion and have a scran an a warley radio,0.10426540284360189
<F0_M>,DavidMerrill_2009,David_Merrill,most importantly they are physical so like the blocks you can move them just by reaching out and grasping and siftables are an example of a new ecosystem of tools for manipulating digital information,most importantly ther fiscal co lek the blakes hu can move them dust by reaching out n graspin and the sipos ar an eap ove a ne egotist om of tools from manipulating didi nal information,0.10552763819095477
<F0_M>,DavidMerrill_2009,David_Merrill,and as these tools become more physical more aware of their motion aware of each other and aware of the nuance of how we move them we can start to explore some new and fun interaction styles so i am going to start with some simple examples this siftable is configured to show video and if i tilt it in one direction it will roll the video this way if i tilt it the other way,and as hes tools become more fiscal more wir ov ther motion awe ove ech other and aware of the ne ant of howe move them we can start to explore some n and fun inter action stiles sm instar with some simple egan ples this site bles con figured to sho vidi w and if i telt en one drain hale rol th vio this wy if i telt it the other wy,0.11229946524064172
<F0_M>,DavidMerrill_2009,David_Merrill,it rolls it backwards and these interactive portraits are aware of each other so if i put them next to each other they get interested,it rols it backwards and thes iner active portress ar aware of ech other so if i put them next 0 ech other the gat interested,0.08270676691729323
<F0_M>,DavidMerrill_2009,David_Merrill,if they get surrounded they notice that too they might get a little flustered and they can also sense their motion and tilt,if the gat seron ded they nots that to who mie gat a lill flustered an they can also sent their motion and tel,0.10569105691056911
<F0_M>,DavidMerrill_2009,David_Merrill,so one of the interesting implications on interaction we started to realize was that we could use everyday gestures on data,sow one of the intrusting implications on nar action we started to relies was that wye coud yews every day gestures on data,0.08130081300813008
<F0_M>,DavidMerrill_2009,David_Merrill,like pouring a color the way we might pour a liquid so in this case we have got 3 siftables configured to be paint buckets and i can use them to pour color into that central one where they get mixed if we overshoot we can pour a little bit back,lik poring a coller the way we mite pore liquid so in thes cas wiv gut thry septem con figur to be pant bugeaud i can us them to pore coller into that sentry on wher they gat mid if wey over shut we can por a litle bit back,0.12295081967213115
<F0_M>,DavidMerrill_2009,David_Merrill,there are also some neat possibilities for education like language math and logic games where we want to give people the ability to try things quickly and view the results immediately so here i am,there also some neate possibility s for a education lik langwidge mat an lodgin is hr he anto give people the ability to tri things quickly and veu the result imediately so her ama,0.11224489795918367
<F0_M>,DavidMerrill_2009,David_Merrill,this is a fibonacci sequence that i am making with a simple equation program here we have a word game that is kind of like a mash up between scrabble and boggle basically in every round you get a randomly assigned letter on each siftable,this is the fervent sequins that am making with a simp l acas ion program her wy hev a word game thats come lik a mahu betwen scrabble bag busily in every round yu gat a randomly a sind leter on each sift,0.11814345991561181
<F0_M>,DavidMerrill_2009,David_Merrill,and as you try to make words it checks against a dictionary then after about 30 seconds it reshuffles and you have a new set of letters and new possibilities to try,and as yu tri t mak words hat check is aginst the dictionary then after about 30 seconds it re shuffles and av a knew set of letters an ne possibility s to cry,0.11585365853658537
<F0_M>,DavidMerrill_2009,David_Merrill,thank you,i d es,0.3333333333333333
<F0_M>,DavidMerrill_2009,David_Merrill,so these are some kids that came on a field trip to the media lab and i managed to get them to try it out and shoot a video,so thes er some cid is that cam n a fel trip to the mada loud and i manage to gat theme to a tried out in shouted io h,0.14634146341463414
<F0_M>,DavidMerrill_2009,David_Merrill,they really loved it and one of the interesting things about this kind of application is that you do not have to give people many instructions all you have to say is make words and they know exactly what to do,they rely loved it and wone f the intrusting things abou this kind v application is that t yu dont haf to give people many instructions al haf to sy as mak words and the kow exactly hat to d,0.09569377990430622
<F0_M>,DavidMerrill_2009,David_Merrill,so here is another few people trying it out,s hers another a feu people tring t out,0.16279069767441862
<F0_M>,DavidMerrill_2009,David_Merrill,that is our youngest beta tester down there on the right,thats ar youngest bat a tester don ther on the rit,0.14285714285714285
<F0_M>,DavidMerrill_2009,David_Merrill,turns out all he wanted to do was to stack the siftables up so to him they were just blocks,terns out al he wanted to du was to stack the tipt abas oute so to him they er gust bland on,0.10989010989010989
<F0_M>,DavidMerrill_2009,David_Merrill,now this is an interactive cartoon application and we wanted to build a learning tool for language learners and this is felix actually,now this is an iner active a carton application and i we wanted to bield a learning tol for a t for language learners and this is felle actually,0.08208955223880597
<F0_M>,DavidMerrill_2009,David_Merrill,and he can bring new characters into the scene just by lifting the siftables off the table that have that character shown on them here he is bringing the sun out,and he can bring n carters into the sein just by lifting the simples of the table that hav that carter shown on them peris bringing the son out,0.06832298136645963
<F0_M>,DavidMerrill_2009,S38,the sun is rising,the soun is rising,0.058823529411764705
<F0_M>,DavidMerrill_2009,David_Merrill,now he is brought a tractor into the scene,now hes brut a tractor into the san,0.09523809523809523
<F0_M>,DavidMerrill_2009,S40,the orange tractor,the arn h tractor,0.1111111111111111
<F0_M>,DavidMerrill_2009,S40,good job yeah,an dome te e had,0.38461538461538464
<F0_M>,DavidMerrill_2009,David_Merrill,so by shaking the siftables and putting them next to each other he can make the characters interact,so by shaking the cept bes n puting the nex to ech other he can make the carters in a act,0.1111111111111111
<F0_M>,DavidMerrill_2009,David_Merrill,inventing his own narrative,inventing his own narrative,0.0
<F0_F>,DavidMerrill_2009,S51,hello,a lone,0.4
<F0_M>,DavidMerrill_2009,David_Merrill,it is an open ended story and he gets to decide how it unfolds,it an open ended story an he gets to des sid how it un folds,0.0967741935483871
<F0_M>,DavidMerrill_2009,S44,fly away cat,flier wade cat,0.16666666666666666
<F0_M>,DavidMerrill_2009,David_Merrill,so the last example i have time to show you today is a music sequencing and live performance tool that we have built recently in which siftables act as sounds like lead bass and drums,sow the last example i have time to sho yu to dy is a musick sequential and live perform ence tole that wiv belt recently in which septa les act as sounds lik lead baes and drome s,0.10382513661202186
<F0_M>,DavidMerrill_2009,David_Merrill,each of these has 4 different variations you get to choose which one you want to use and you can inject these sounds into a sequence that you can assemble into the pattern that you want,each of these has for diferent very actions yo gat te chows which n u want ys and u can ande t these sounds into a sequins tha yu can assemble into the padre tha yu want,0.11351351351351352
<F0_M>,DavidMerrill_2009,David_Merrill,and you inject it by just bumping up the sound siftable against a sequence siftable there are effects that you can control live like reverb and filter you attach it to a particular sound and then tilt to adjust it,and u inject it by gust bumping oup the sound sefra agenst the sequin sisto ble ther ar affects that you con control a live lik reverberant filter you attach i to perticular sound an then tilt to a gust tet,0.11267605633802817
<F0_M>,DavidMerrill_2009,David_Merrill,and then overall effects like tempo and volume that apply to the entire sequence so let us have a look,and a then over alife lik temp and vallum that applied to the entire sequins so lets hav a lock,0.11764705882352941
<F0_M>,DavidMerrill_2009,David_Merrill,we will start by putting a lead,to start bi pouting a lead,0.12903225806451613
<F0_M>,DavidMerrill_2009,David_Merrill,into 2 sequence siftables arrange them into a series,tin t ar tow sequence tables a range them into a pa siris,0.17307692307692307
<F0_M>,DavidMerrill_2009,David_Merrill,extend it add a little more lead now i put a bassline in,extend et ad a leta mor lead the tip te we nout put a bas line and t t t,0.26785714285714285
<F0_M>,DavidMerrill_2009,David_Merrill,now i will put some percussion in,now pout som pr casion and othe lp,0.21212121212121213
<F0_M>,DavidMerrill_2009,David_Merrill,and now i will attach the filter to the drums so i can control the effect live,an now l a tach the filter tue the drums i cin control the effect live,0.08974358974358974
<F0_M>,DavidMerrill_2009,David_Merrill,i can speed up the whole sequence by tilting the tempo to 11 way or the other,i can sped op the hal sequins by chilt ing the tempo to wan on way er the other tet,0.12987012987012986
<F0_M>,DavidMerrill_2009,David_Merrill,and now i will attach the filter to the bass for some more expression,tan now al a tache the filter to the bas for som arx pression,0.11594202898550725
<F0_M>,DavidMerrill_2009,David_Merrill,i can rearrange the sequence while it plays i do not have to plan it out in advance but i can improvise changing it making it longer or shorter as i go,i can re range the sequents while it plays i don ouf to plan at out in advance bat i can improvise changing it making it longer ar shorter as i gow,0.06622516556291391
<F0_M>,DavidMerrill_2009,David_Merrill,and now finally i can fade the whole sequence out using the volume siftable tilted to the left,pan now finely i can fad the hal sequence out using the vallum site ble tilted to the laft,0.0851063829787234
<F0_M>,DavidMerrill_2009,David_Merrill,thank you so,fag e so,0.16666666666666666
<F0_M>,DavidMerrill_2009,David_Merrill,as you can see my passion is for making new human computer interfaces that are a better match to the way our brains and bodies work and today i had time to show you,as yu cen se mi passion s for making kn human coper iner faces that ar a beter mach to the wayes ar brains and body is work and tody i had time to show yu,0.10975609756097561
<F0_M>,DavidMerrill_2009,David_Merrill,one point in this new design space and a few of the possibilities that we are working to bring out of the laboratory,ane point in this ne dessin spas and a feu of the possibility s tha wer working to bring out te labret ory,0.10344827586206896
<F0_M>,DavidMerrill_2009,David_Merrill,so the thought i want to leave you with is that we are on the cusp of this new generation of tools for interacting with digital media that are going to bring information into our world on our terms thank you very much i look forward to talking with all of you,so thow that i want a leave yu with as it wer on the cust of this new genaro of tooles for iner acting with didna media there goto bring infraction into ar world on ar terms thank yu very much i lok for ito tack im with alev,0.11583011583011583
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,i am a writer writing books is my profession but it is more than that of course it is also my great lifelong love and fascination and i do not expect that that is ever going to change but that said,i am ay writer riding books is my profession but its mor then that of cors it is also my grat lif long love and fascination and i dont expect that thats ever kan a change but that sad,0.08629441624365482
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,something kind of peculiar has happened recently in my life and in my career which has caused me to have to sort of recalibrate my whole relationship with this work,am somthing cid of pour has happened recently in my lif and in my career which has cased me t have this sort ove re calabria my hol relationship with this work,0.07317073170731707
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and the peculiar thing is that i recently wrote this book this memoir called eat pray love which decidedly unlike any of my previous books went out in the world for some reason and became this big mega sensation international bestseller thing the result of which is that everywhere i go now people treat me like i am doomed,and dam the peculiar thing is that i recently rout this bock this memor cald at pray love am which desideria lik any of my previous bocks am whin out in the world for some reason and became this big maga sensation international bets seller thing the result of which is that every wer i gow now people tret me lik ime domed,0.07120743034055728
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,seriously doomed doomed like they come up to me now all worried and they say are not you afraid are not you afraid you are never going to be able to top that are not you afraid you are going to keep writing for your whole life and you are never again going to create a book that anybody in the world cares about at all ever again,am sir isly hit domed domed lik they colet menlik al wried and they say arnt hu affraid am arnt hou affraid yur never gana be able to top thatt am arnt hou affraid yur gon cep riting fr yr holl lif and yur never agan gounod crate a bock that aney bud in the world cars about at al ever agan,0.15501519756838905
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,so that is reassuring you know but it would be worse except for that i i happen to remember that over 20 years ago when i 1st started telling people when i was a teenager that i wanted to be a writer i was met with this same kind of sort of fear based reaction and people would say,sow thats rey a shoring uno w ama but it would be wors accept fr that id ki happened to remember that over 20 years ago when i furs started tling people whan was a te madder that i wanted to be a writer i was met with this same cin of sort of fear bat reaction and people ould say,0.08185053380782918
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,are not you afraid you are never going to have any success are not you afraid the humiliation of rejection will kill you are not you afraid that you are going to work your whole life at this craft and nothing is ever going to come of it and you are going to die on a scrap heap of broken dreams with your mouth filled with bitter ash of failure,arnt yu affraid hyur never gent have any success arnt 0 affraid the humiliation of rejection wol cil y arnt you affraid that yu can work yur holl lif at this craft an nuthing s ever can convent yor goto di on a scrap hep of brok an dreams with yor mouth filled with biter ash of faller,0.1308139534883721
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,like that you know and a a the answer,like that uno and nom ae the anser,0.13513513513513514
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,the short answer to all those questions is yes yes i am afraid of all those things and i always have been and i am afraid of many many more things besides that you know people can not even guess at like,short anser to al thos questions is yess am yess i am afraid of al thos things and i wyse have been and iam affraid of meny meny more things besides that yukon people cant even ges at lik k,0.10891089108910891
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,seaweed and and other things that are scary but when it comes to writing the the thing that i have been sort of thinking about lately and wondering about lately is why you know is it rational is it logical that anybody should be expected to be afraid of the work that they feel they were put on this earth to do you know and what is it,am se wad and an other things that ar scary but when it comes to riding am the the thing that hav ben sore of tinking about lately an wondering about lately is why yun ow is it rason al is it lage call that am aney badya should be expected to be affraid of the work that they feal they were pout on this erth to d uno am and what is it,0.08656716417910448
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,specifically about creative ventures that seems to make us really nervous about each other is mental health in a way that other careers kind of do not do you know like my dad for example was a chemical engineer,specific ly about creative ventures that semed to mak us rely nerves about each others mental helth and a way that other careers cana dont d enow am like my dad fores ample was a camail engineer,0.09523809523809523
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and i do not recall once in his 40 years of chemical engineering anybody asking him if he was afraid to be a chemical engineer you know it just did not come that chemical engineering block john you know how is it going it just did not come up like that you know but,and am i dont recal wons in his 40 yers of cama endearing any body asking him if he was a frade to be a camo ennar yu now it just dint com lik gat camail endearing blak jon uno hos acol and nom it i jus tien com op like that yun 0 but,0.13962264150943396
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,to be fair right chemical engineers as a group you know have not really earned a reputation over the centuries for being alcoholic manic depressives and,to be fer a out right om camail engineers as a grope u now havent rely earned a reputation over the sentir ys for being alcoholic manik depressive s omen and,0.1118421052631579
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,we writers you know we kind of do have that reputation and not not just writers but creative people across all genres it seems have this reputation for being enormously mentally unstable and you know all you have to do is look at the very grim,we riders yu no whe cant d have that reputation and nat nanco s writers but creative people a cross al sane rosie seems have this reputation for being enormously mentally und stable am and yun ow aw yu have to do his lock at the vary grim,0.102880658436214
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,death count in the 20th century alone of of really magnificent creative minds who died young and often at their own hands you know and even the ones who did not literally commit suicide seem to be really undone,deth count in the twent ith sentry alon ove a rily magnificent crave minds ho did young and offen at ther own hands uno am and even the wans who didnt literally comite so isid seamed to be rely un dun,0.11904761904761904
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,by their gifts you know norman mailer just before he died last interview he said every one of my books has killed me a little more,bi their gifts iu now ame norman mailer just befor he died the last interview he said every wone of my bocks has child mey a litle mor,0.09230769230769231
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,an extraordinary statement to make about your life is work you know but we do not even blink when we hear somebody say this because we have heard that kind of stuff,an extraordinary stat ment to mak abou yor lifes work uno but we dont even blink when we her som body say this becaus weve herd that can of stoff,0.12195121951219512
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,for so long and somehow we have completely internalized and accepted collectively this notion that creativity and suffering are somehow inherently linked and that artistry in the end will always ultimately lead to anguish and the question that i want to ask everybody here today is are you guys all cool with that idea,for so long and some how weve compleatly internal isd an accepted collectively this noton theat creativity and suffering ar some how n harnt ly lint and that artistry in the end wel aways alternately lead to anguish an the queston that i want ask everbody her today is om ar yugas al colonel with that idee,0.09433962264150944
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,like are you comfortable with that because you look at it even from an inch away and you know i am not at all comfortable with that assumption i think it is odious and i also think it is dangerous and i do not want to see it perpetuated into the next century i think it is better if we encourage you know our great creative minds to live,n k hr hu comfor ble with that becaus am yu lok at it even from an inch away and uno ime nat at all comfrey with that as somepin i think its odious and i also think its danegre and i dow anto se it perpetuated into the next sentry i think better if we encore uno ar grate rade minds to live,0.10979228486646884
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,you know and i and i i definitely know that in in my case in my situation it would be very dangerous for me to start sort of leaking down that dark path of assumption you know particularly given the circumstance that i am in right now in my career which is you know,uno am and and i i define ly know that in in my cas in my situation am it would be very dander as for me to start a sort of leaking down that dark path ov asonante no perticularly given the sur coms tance that im in rite now ind my carer which is uno,0.09433962264150944
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,like check it out i am pretty young i am only about 40 years old i still have maybe another 4 decades of work left in me and it is exceedingly likely that anything i write from this point forward is going to be judged by the world as the work that came after the freakish success of my last book right,like che canot im prety young am only about 40 years old i stil have ma be another for decades of work left in me and its eed ing ly likly that any thing i rit frome this pointe forward is goin to be judged by the world as the work that came after the freke is h success of my last buk rat am,0.09302325581395349
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,i i should just put it bluntly because we are all sort of friends here now it is exceedingly likely that my greatest success is behind me,i as shou dost pot bluntly cas rale to re frens her now its axed ing ly likely that my grat ist success is behind my,0.145985401459854
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,you know so jesus what a thought you know like that is the kind of thought that could lead a person to start drinking gin at 90 clock in the morning and,uno am si geas is what t the hut yu no lik thats the cinda f that that cold leade a person to start drinking gien at 9 acland he morning and,0.14473684210526316
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,you know i do not want to go there you know i would prefer to keep doing this work that i love and so the question becomes how you know and and so it seems to me upon a lot of reflection that that the way that i have to,uno i dout want a gow the har yun i would prefer to cep ding this work that i love and so the question becoms how uno and and so it seemes tome ap pon a lat ove reflection that that the way that i have to,0.091324200913242
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,work now in order to continue writing is that i have to create some sort of protective psychological construct right i have to sort of find some way to have a a safe distance you know between me as i am writing and my,work now in order continuo riting is that i haf to crate some sort of protective sickle contract rat i haf to sirt 0 find som wy to have ay a a safe distances yun betwen me as i am riting and mi,0.09216589861751152
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,very natural anxiety about what the reaction to that writing is going to be from now on and and as i have been looking over the last year for like models for how to do that i have been sort of looking across time and i have been trying to find like other societies to see if they might have had,very natral angs ay about what the reaction to that riting is gunto be from now on and and as iv ben looking ove the last yere fr lik madlle s fr hou to dh that ive ben sort of looking a cros tim an hid bentrik to find lik other sosia y is to se if they mit have had,0.11564625850340136
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,better and saner ideas than we have about how to help creative people sort of manage the inherent emotional risks of of creativity and that search has led me to ancient greece and ancient rome,beter and saner ideas than we have about hou to help am crave peoples sort of manage the in harnt emotional risks ove v am of cra tiv ity and that serch has led me to anch ont grs and anch ante rom am,0.109375
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,so stay with me cause it does circle around and back but ancient greece and ancient rome people did not happen to believe that creativity came from human beings back then ok people believed that creativity was this divine attendant spirit that came to human beings from some distant and unknowable source for distant and unknowable reasons the greeks famously called these divine attendant spirits of creativity daemons,so stay with me caus it dus ser cl around back but som anch end crys an anch ent rome people did not happen to beleeve that creativity came from human beings back then 0 cay people beleeved thet creativity was theis divin attendant spirt that came to human beings frome some distent and unobscured for distant and ano ibal reasons the greek s famously called thes devine attendant spirits of crati vedy damns,0.07875894988066826
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,socrates famously believed that he had a daemon who spoke wisdom to him from afar the romans had the same idea but they called that sort of disembodied creative spirit a genius,sortes famously beleived thet he had a damman who spoke wisdom to him from a far the romans had the same idea but thea called that sort of diss imbodied crave spirit a genius,0.056818181818181816
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,which is great cause the romans did not actually think that a genius was a particularly clever,am which is grate kas the romans did noat actly thinke that anas was a particular clever,0.09574468085106383
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,individual they believed that a genius was this sort of magical divine entity who was believed to literally live in the walls,individual they beleived that agnus was the sort of magical devin entity am ho was beleeved to literally live in the wales,0.072
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,of an artist is studio kind of like dobby the house elf and who would come out and sort of invisibly assist the artist with their work and would shape the outcome of that work so brilliant there it is right there that distance that i am talking about that psychological construct to protect you from the results of your work you know and everyone knew that this is how it functioned,of n artist studio can like dab the hows elf om and ho wold com out and serv invisibly assisted the artist wit the work and would shap the out com of that work so brillant thear it is rite thear a that distent that im tock ing about that sicond cl cons tract to protect yo from the results of yor work uno am and every wone new that this s how it funston d,0.10732984293193717
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,right so the ancient artist was protected from certain things like for example too much narcissism right if your work was brilliant,rite tho the antient artist was protected from seron things lik forgan pl to much narses isom rat if yur work was brillant,0.09923664122137404
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,you could not take all the credit for it everybody knew you had this like this disembodied genius who had helped you if your work bombed not entirely your fault you know everyone knew your genius was kind of lame and,couldent tak al the credat for it every body kn hou had this lik diss im badgy d genoa is who had helped if yur work bome d nat entirely yor falt enow am every wone ne yur genius was cid of lam and,0.14814814814814814
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,this is how people thought about creativity in the west for a really long time,this is how people that about creativity in the west for a rily long tim,0.038461538461538464
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and then the renaissance came and everything changed and we had this big idea and the big idea was let us put the individual human being at the center of the universe right above all gods and mysteries and there is no more room for like mystical creatures who take dictation from the divine and and it is the beginning of rational humanism and people started to believe that creativity came completely from the self of the individual and for the 1st time in history,tivy in the west for a rily long time and then the ren eson cam and everything changed nd whe had this big idea an te big idea was lets pout the individual human being at the senter of the univers righte above al gads and mistris an thers no more rom for lik misticot is who tak dictation from the divin and and it th begining ove rashie humanism and adam people started beleive thet creativity came completely from the self of the individual and fr the fers time in history,0.0967741935483871
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,you start to hear people referring to this or that artist as being a genius rather than having a genius and i got to tell you i think that was a huge,you start to her people referring to this or that artist as being a genius rather than having a ganis and i gat a tly i think that was a hedge,0.04697986577181208
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,error you know i think that allowing somebody like one mere person to believe that he or she is like the vessel you know like the font and the essence and the source of all divine creative unknowable eternal mystery is just like a smidge too much responsibility to put on one fragile human psyche it is like asking somebody to swallow the sun,ar uno i think thet a lowing somebuddy lik une mear person to believe that he or she is like the vessel enow like the faint and the essence on the sors of all devine creative unknowable eternal mister y is just lik a smead 2 much responsibility to pout on wun frado human sic its lik asking somebody to swallow the sun,0.08187134502923976
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,you know it just completely warps and distorts egos and it creates all these unmanageable expectations about performance and i think the pressure of that,uno it just compleatly warps n to stor ts egos and it crate al thes un mangal expectations about po forment and i think the presser of that,0.09803921568627451
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,has been killing off our artists for the last 500 years and if this is true and i i think it is true,has been culling off ar artists forthe last 500 years and dom if this is tro and i i think it is tro,0.07
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,the question becomes you know what now you know can we do this differently maybe go back to some more ancient understanding about the relationship between humans and the creative mystery,the question becomes hu now whut now enow can whe duh thiss differently a ma be go back to some mar anch ant understanding about the relationship betwen humans and the cra ve mitry am,0.10215053763440861
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,maybe not you know like maybe we can not just erase 500 years of rational humanistic thought in 118 minute speech and there is probably people in this audience who would raise like really legitimate scientific suspicions about the notion of basically fairies who follow people around like,maybe knat uno lik a ma wy cant thurst ar ra 500 yers of rational humanistic that in wun aten minits peach am and thers prog peop in thiss adan ho woud rais like reilly legitimate sint if ick suspicions about the notion of baily far ys who fallow people around lik,0.12152777777777778
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,rubbing fairy juice on their projects and stuff like i i am not probably going to bring you all along with me on this but the the question that i kind of want to pose is you know why not why not think about it this way because it makes as much sense as anything else i have ever heard,ts rubbing fery guts on ther prude ts and stuf lik i am knat palka ad bring yo al along with me on thiss am but thek that the question th hance a want aposiopesis this way becaus it maks as much senator as anything els i have ever herd,0.14084507042253522
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,in terms of explaining the utter maddening capriciousness of the creative process a process which as anybody who has ever tried to make something which is to say as,and terms of explaining the utter madan g capricious ness of the creative proses a proses which as any body who has ever tid to mak somthing which is to say as,0.07317073170731707
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,basically everyone here knows does not always behave rationally and in fact can sometimes feel downright,baily every wan her nows dus noat always behave rationally and in fact can sometimes fel doune right,0.09615384615384616
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,paranormal i had this encounter recently where i met the extraordinary american poet ruth stone who is now in her 90s but she has been a poet her entire life and she told me that when she was growing up in rural virginia she would be out working in the fields and she said she would feel and hear a poem coming at her,par normal ami had this encounter recently were i met the extraordinary a marian poet roth stown who ws now in her ninde s but shes bee a poat hr entire lif and she told me that when she was growing oup in wr ld ver gina she would be out working in the feld and she said she would lik feal and heer ap pome coming at her,0.08832807570977919
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,from over the landscape and she said it was like a thunderous train of air and it would come barreling down at her over the landscape and when she felt it coming because it would shake the earth under her feet she knew that she had only one thing to do at that and that was to in her words run like hell and she would run like hell to the house,from over the land sap and she sadi was lik a thunderers train of ar and i would come barling down at er over the landscape an when she felt it coming as ito lace shake the erth under her fet she knew that she had only wone thing to d at that point an that was to in her words run like hel and sho old like rune like hal to the hows,0.07848837209302326
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and she would be getting chased by this poem and the whole deal was that she had to get to a piece of paper and a pencil fast enough so that when it thundered through her she could collect it and grab it on the page and other times she would not be fast enough so she would be running and running and running and she would not get to the house and the poem would like barrel through her and she would miss it and she said it would continue on across the landscape looking as she put it for another poet,and shold begining chased by his pome and the hol del was that she had to geat to a peas of paper in a pencil fast anuff so hat when it thundered throw her she cod caleche it and nam an grav et on the page and other tims she wouldnt be fast enuf sow shed be like runing and runing runing and the she wouldn geat to the hous an the pom wold like barl thro her and she wold mis it and she sad it wold continue one across the landscape looking as she pout it for another powitt,0.09760956175298804
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and and then there were these times this is the piece i never forgot she said that there were moments where she would almost miss it right so she is like running to the house and she is looking for the paper and the poem passes through her and she grabs a pencil just as it is going through her and then she said it was like she would reach out with her other hand and she would catch it,and nam and then ther are thes times th this is the peas i never fr gat she sad that ther ere moments when she wold almost mi ie rit so shes like run n on the hous and shes looking forthe paper an the pome pased as throg her and she grabs a pens just as its going thro hir and then she sad it was lik she wold reach ut wither other hand and she would cache it,0.1111111111111111
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,she would catch the poem by its tail and she would pull it backwards into her body as she was transcribing on the page and in these instances the poem would come up on the page perfect and intact but backwards from the last word to the 1st,sh wud catch the pome by it tal tand she would pull et backwards into her badya as she was transcribing on the page and in thes instances the pome would com up on the page perfect and intact but backwards from the last ward to the 1st,0.0502092050209205
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,so when i heard that i was like that is you know that is uncanny that is exactly what my creative process is like,sol when i herd that i was flack ats n belen ow lat un cany that aat what my crave proses is like,0.12389380530973451
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,it is not at all my creative process i am not the pipeline you know like i am a mule and the way that i have to work is that i have to get up at the same time every day and like sweat and labor and like barrel through it really awkwardly but even i in my mulishness even i have brushed up against that thing,s not a al what my trade of frasers ime not the pip wine yu now lik im a mel and the way that i have to work is that i have togae up a the same tim evry da a n like swet and labor and lik barl thr iter ly oward ly but even y in my melish nes even i have brushed up agenst that thing,0.11726384364820847
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,you know at times and i would imagine that a lot of you have too you know like even i have had work or ideas come through me from a source that i honestly cannot identify and what is that thing and how are we to relate to it in a way that will not make us lose our minds but in fact might actually keep us sane and for me the best contemporary example,uno at times m and i woud amadan that a lat v yu have to uno lik even i have had work or ideas come throg me from a sors that i onest ly canot identify and whut is that thing and how ar we to relate to it in a way that wil noat mak us ls ar minds but in fact mit acshally cep aus sain and for me the best contemporary example,0.08262108262108261
