audio_path,reference,wer,whisper_hypothesis,whisper_sum_logprob,gtts_ll,gtts_prior,gtts_delta
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0145.wav,"From those willing to join in establishing this hoped-for period of peace,",0.1666666666666666,from those willing to join in establishing this hoped-for period of peace.,-6.624529838562012,8192.72265625,-45593.33203125,53786.0546875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0145.wav,"From those willing to join in establishing this hoped-for period of peace,",0.0,"From those willing to join in establishing this hoped-for period of peace,",-7.689508438110352,7527.78125,-45592.73046875,53120.51171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0145.wav,"From those willing to join in establishing this hoped-for period of peace,",0.1666666666666666,from those willing to join in establishing this hoped-for period of peace?,-8.074637413024902,7076.7265625,-45578.44140625,52655.16796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0145.wav,"From those willing to join in establishing this hoped-for period of peace,",0.0833333333333333,From those willing to join in establishing this hoped-for period of peace.,-8.47899055480957,7255.8515625,-45601.46484375,52857.31640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0145.wav,"From those willing to join in establishing this hoped-for period of peace,",0.4166666666666667,from those willing to join in establishing this hope for a period of peace.,-8.999171257019043,7652.76171875,-45653.9296875,53306.69140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yells",-12.551761627197266,13388.78125,-88712.125,102100.90625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yell",-13.989784240722656,14141.5546875,-88663.8046875,102805.359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous y",-16.098390579223633,13515.4453125,-88726.2109375,102241.65625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuus",-17.118013381958008,13300.421875,-88711.6015625,102012.0234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with a continuous",-17.358661651611328,12950.4296875,-88640.921875,101591.3515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yelled",-17.385643005371094,13507.7890625,-88679.96875,102187.7578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yields",-17.41639518737793,13351.7890625,-88612.828125,101964.6171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous",-17.963376998901367,13200.546875,-88671.53125,101872.078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yelling",-18.39831924438477,13675.9375,-88670.1875,102346.125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yellow",-18.416723251342773,13691.765625,-88665.140625,102356.90625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous e",-18.61839866638184,12877.2734375,-88659.0625,101536.3359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continueds",-18.80449104309082,13480.3671875,-88699.75,102180.1171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continous",-18.99413108825684,13049.125,-88720.828125,101769.953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous bells",-18.99831962585449,12629.40625,-88732.703125,101362.109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous Y",-19.08001708984375,13151.125,-88682.640625,101833.765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous ye",-19.24340438842773,13355.9296875,-88669.4765625,102025.40625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous ",-19.29442405700684,12661.0703125,-88704.453125,101365.5234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuance",-19.30791282653809,13042.3515625,-88682.9765625,101725.328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"Mueller, Mueller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yelles.",-19.398950576782227,13113.640625,-88660.3125,101773.953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous he",-19.466699600219727,12323.5703125,-88640.03125,100963.6015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous Yale",-19.598039627075195,12937.7578125,-88702.9921875,101640.75
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous elves",-19.62003326416016,13345.9375,-88673.046875,102018.984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous wells",-19.626035690307617,13072.3359375,-88707.7578125,101780.09375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous hell",-19.899282455444336,13256.1796875,-88678.8046875,101934.984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous young",-20.04363441467285,13524.375,-88633.1875,102157.5625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuas",-20.055957794189453,13612.625,-88727.046875,102339.671875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yes",-20.073043823242188,13558.9765625,-88700.3515625,102259.328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous heels",-20.078033447265625,13816.171875,-88729.7421875,102545.9140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous g",-20.29551696777344,13307.484375,-88656.265625,101963.75
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous L",-20.304851531982425,13803.03125,-88713.59375,102516.625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continued his",-20.393985748291016,13483.328125,-88700.890625,102184.21875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous hills",-20.406105041503903,13063.4140625,-88689.625,101753.0390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yield",-20.54486083984375,13523.2890625,-88693.203125,102216.4921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuis",-20.561443328857425,12778.640625,-88740.1015625,101518.7421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous years",-20.708559036254883,13435.0859375,-88703.75,102138.8359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous year",-20.74302864074707,13413.8515625,-88721.421875,102135.2734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continued y",-20.743661880493164,13223.921875,-88651.953125,101875.875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous Ye",-20.776586532592773,13322.890625,-88636.96875,101959.859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous z",-20.852256774902344,12994.625,-88630.03125,101624.65625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continued yells",-20.853246688842773,13260.84375,-88682.75,101943.59375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous shells",-20.90939140319824,13424.46875,-88799.578125,102224.046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous El",-20.94332504272461,13777.828125,-88707.515625,102485.34375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous He",-20.99976921081543,13090.796875,-88681.625,101772.421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continious",-21.14895248413086,13013.8828125,-88744.375,101758.2578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuos",-21.18417739868164,13182.6015625,-88706.6015625,101889.203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous yeast",-21.2269287109375,13350.625,-88754.0078125,102104.6328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous use",-21.22821807861328,13531.125,-88606.4921875,102137.6171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous,",-21.24733161926269,12720.28125,-88724.59375,101444.875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous ve",-21.38734436035156,13261.0,-88743.6484375,102004.6484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous re",-21.436107635498047,13444.1484375,-88755.53125,102199.6796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous health",-21.474023818969727,14278.484375,-88732.84375,103011.328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continu",-21.47692108154297,13072.0,-88651.0078125,101723.0078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuuous",-21.525447845458984,13330.390625,-88687.1875,102017.578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.3181818181818182,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continued S",-21.55814552307129,12906.2890625,-88676.078125,101582.3671875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0288.wav,"""Müller, Müller, He's the man,"" till a diversion was created by the appearance of the gallows, which was received with continuous yells.",0.2727272727272727,"muller, muller, he's the man. Till a diversion was created by the appearance of the gallows, which was received with continuous l",-21.57013320922852,13357.171875,-88688.296875,102045.46875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,"Years later, when the archaeologists could readily distinguish the false from the true,",0.0769230769230769,"Years later, when the archeologists could readily distinguish the false from the true,",-5.909253120422363,6494.1484375,-48762.5390625,55256.6875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,"Years later, when the archaeologists could readily distinguish the false from the true,",0.1538461538461538,"Years later, when the archeologists could readily distinguish the false from the true.",-7.824465274810791,6707.1484375,-48781.796875,55488.9453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,"Years later, when the archaeologists could readily distinguish the false from the true,",0.0,"Years later, when the archaeologists could readily distinguish the false from the true,",-8.139236450195312,6575.453125,-48785.58203125,55361.03515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,"Years later, when the archaeologists could readily distinguish the false from the true,",0.0769230769230769,"Years later, when the archiologists could readily distinguish the false from the true,",-8.563871383666992,6197.1796875,-48756.390625,54953.5703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0081.wav,"Years later, when the archaeologists could readily distinguish the false from the true,",0.1538461538461538,"Years later, when the archeologists could readily distinguish the false from the true...",-9.002572059631348,6687.41015625,-48764.46875,55451.87890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",0.0,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",-6.67136812210083,12621.53125,-69037.390625,81658.921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",0.0909090909090909,"his defense being that he had intended to commit suicide. But that, on the appearance of this officer who had wronged him,",-6.798106670379639,12971.7109375,-69046.53125,82018.2421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",0.0454545454545454,"His defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",-7.17878532409668,12392.375,-69084.4375,81476.8125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",0.0454545454545454,"his defense being that he had intended to commit suicide, but that on the appearance of this officer who had wronged him,",-8.303738594055176,12210.828125,-69042.59375,81253.421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",0.0909090909090909,"His defense being that he had intended to commit suicide, but that on the appearance of this officer who had wronged him,",-8.709966659545898,12368.75,-69060.0703125,81428.8203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",0.1363636363636363,"his defense being that he had intended to commit suicide. But that on the appearance of this officer who had wronged him,",-9.46804904937744,12185.546875,-69032.1953125,81217.7421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",0.0454545454545454,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him.",-9.470800399780272,12544.4296875,-69022.3984375,81566.828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,"his defense being that he had intended to commit suicide, but that, on the appearance of this officer who had wronged him,",0.1363636363636363,"his defense being that he had intended to commit suicide. But that, on the appearance of this officer who had wronged him.",-9.49384307861328,12994.390625,-69053.328125,82047.71875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,"together with a great increase in the payrolls, there has come a substantial rise in the total of industrial profits",0.1,"Together, with a great increase in the payrolls, there has come a substantial rise in the total of industrial profits.",-6.161181449890137,9048.2578125,-73132.9375,82181.1953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,"together with a great increase in the payrolls, there has come a substantial rise in the total of industrial profits",0.1,"Together with a great increase in the payrolls, there has come a substantial rise in the total of industrial profits.",-7.397768020629883,9753.40625,-73119.71875,82873.125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0238.wav,"After this the sheriffs sent for another rope, but the spectators interfered, and the man was carried back to jail.",0.05,"After this, the sheriffs sent for another rope, but the spectators interfered, and the man was carried back to jail.",-8.823829650878906,8312.359375,-72501.9765625,80814.3359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0079.wav,"and improve the morals of the prisoners, and shall insure the proper measure of punishment to convicted offenders.",0.0555555555555555,"and improve the morals of the prisoners, and shall ensure the proper measure of punishment to convicted offenders.",-12.46050262451172,7515.265625,-65076.234375,72591.5
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ035-0019.wav,"drove to the northwest corner of Elm and Houston, and parked approximately ten feet from the traffic signal.",0.1111111111111111,"drove to the north-west corner of Elm and Houston, and parked approximately 10 feet from the traffic signal.",-7.375966548919678,6242.8671875,-62996.453125,69239.3203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ035-0019.wav,"drove to the northwest corner of Elm and Houston, and parked approximately ten feet from the traffic signal.",0.1666666666666666,"drove to the northwest corner of Elment, Houston, and parked approximately 10 feet from the traffic signal.",-8.695324897766113,6481.8671875,-63061.671875,69543.5390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ035-0019.wav,"drove to the northwest corner of Elm and Houston, and parked approximately ten feet from the traffic signal.",0.1111111111111111,"drove to the northwest corner of Elment, Houston, and parked approximately ten feet from the traffic signal.",-9.22940158843994,6743.40625,-63029.859375,69773.265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ035-0019.wav,"drove to the northwest corner of Elm and Houston, and parked approximately ten feet from the traffic signal.",0.1111111111111111,drove to the northwest corner of Elm and Houston and parked approximately 10 feet from the traffic signal.,-9.528788566589355,6542.05859375,-63042.92578125,69584.984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ035-0019.wav,"drove to the northwest corner of Elm and Houston, and parked approximately ten feet from the traffic signal.",0.1666666666666666,"drove to the northwest corner of Elmond, Houston, and parked approximately 10 feet from the traffic signal.",-10.00576877593994,6467.5859375,-63022.3046875,69489.890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0174.wav,"This is the approximate time he entered the roominghouse, according to Earlene Roberts, the housekeeper there.",0.1875,"This is the approximate time he entered the rooming house, according to Erlein Roberts, the housekeeper there.",-11.157575607299805,9821.265625,-61990.0078125,71811.2734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0174.wav,"This is the approximate time he entered the roominghouse, according to Earlene Roberts, the housekeeper there.",0.1875,"This is the approximate time he entered the rooming house, according to Erleen Roberts, the housekeeper there.",-11.650291442871094,10309.4296875,-61977.7890625,72287.21875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0174.wav,"This is the approximate time he entered the roominghouse, according to Earlene Roberts, the housekeeper there.",0.1875,"This is the approximate time he entered the rooming house, according to Ehrlene Roberts, the housekeeper there.",-11.689035415649414,9526.95703125,-61978.09765625,71505.0546875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0174.wav,"This is the approximate time he entered the roominghouse, according to Earlene Roberts, the housekeeper there.",0.1875,"This is the approximate time he entered the Roaming House, according to Erlein Roberts, the housekeeper there.",-12.416797637939451,10273.25390625,-61999.19140625,72272.4453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,"The criteria in effect prior to November twenty-two, nineteen sixty-three, for determining whether to accept material for the PRS general files",0.2857142857142857,"The criteria, in effect, prior to November 22, 1963, for determining whether to accept material for the PRS general files.",-8.229647636413574,15887.6328125,-92740.8984375,108628.53125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,"The criteria in effect prior to November twenty-two, nineteen sixty-three, for determining whether to accept material for the PRS general files",0.3333333333333333,"The criteria, in effect, prior to November 22, 1963, for determining whether to accept material for the PRS General Files.",-9.096311569213867,15962.1015625,-92713.609375,108675.7109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,"The criteria in effect prior to November twenty-two, nineteen sixty-three, for determining whether to accept material for the PRS general files",0.3333333333333333,"The criteria, in effect, prior to November 22, 1963, for determining whether to accept material for the PRS General files.",-9.237677574157717,15628.625,-92695.2421875,108323.8671875
