audio_path,reference,wer,wspr_hyp,wspr_prob
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0160.wav,on brennan is subsequent certain identification of lee harvey oswald as the man he saw fire the rifle,0.05555555555555555,on brennan is subsequent certain identification of lee harvey oswald as the man he saw fired the rifle,-15.977163314819336
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0160.wav,on brennan is subsequent certain identification of lee harvey oswald as the man he saw fire the rifle,0.05555555555555555,on brandon is subsequent certain identification of lee harvey oswald as the man he saw fire the rifle,-16.034175872802734
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,11 if i am alive and taken prisoner,0.0,11 if i am alive and taken prisoner,-5.31302547454834
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,11 if i am alive and taken prisoner,0.25,11 if i am alive and take in prisoner,-7.396576881408691
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,11 if i am alive and taken prisoner,0.25,11 if i am a live and taken prisoner,-7.819576263427734
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,11 if i am alive and taken prisoner,0.125,11 if i am alive and taken prisoner .,-7.885944843292236
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,11 if i am alive and taken prisoner,0.125,11 if i am alive and taken prisoner ..,-8.011719703674316
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0010.wav,yet he could not overcome the strange fascination it had for him and remained by the side of the corpse till the stretcher came,0.0,yet he could not overcome the strange fascination it had for him and remained by the side of the corpse till the stretcher came,-13.801580429077148
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0010.wav,yet he could not overcome the strange fascination it had for him and remained by the side of the corpse till the stretcher came,0.041666666666666664,yet he could not overcome the strange fascination it had for him and remained by the side of the corpse until the stretcher came,-15.505699157714844
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,0.0,i noticed when i went out that the light was on end quote,-4.192535877227783
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,0.07692307692307693,i noticed when i went out that the light was on and quote,-4.292717933654785
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,0.15384615384615385,i noticed when i went out that the light was on and quote .,-6.948967933654785
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,0.0,he was never satisfied with anything,-9.638067245483398
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,0.21428571428571427,and others who were present say that no agent was a knee breated or acted improperly,-6.24247932434082
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,0.21428571428571427,and others who were present say that no agent was an e breated or acted improperly,-7.524294376373291
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,0.07142857142857142,and others who were present say that no agent was anebriated or acted improperly,-7.565409183502197
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,0.0,and others who were present say that no agent was inebriated or acted improperly,-8.328095436096191
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,0.21428571428571427,and others who were present say that no agent was an e breathed or acted improperly,-8.589848518371582
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,0.21428571428571427,and others who were present say that no agent was a knee breathed or acted improperly,-9.05603313446045
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,0.21428571428571427,and others who were present say that no agent was an e braeated or acted improperly,-9.088638305664062
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,0.21428571428571427,and others who were present say that no agent was an e briated or acted improperly,-9.191221237182617
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ003-0111.wav,he was in consequence put out of the protection of their internal law end quote their code was a subject of some curiosity,0.0,he was in consequence put out of the protection of their internal law end quote their code was a subject of some curiosity,-6.767829418182373
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0258.wav,let me retrace my steps and speak more in detail of the treatment of the condemned in those bloodthirsty and brutally indifferent days,0.08695652173913043,let me retrace my steps and speak more in detail of the treatment of the condemned in those bloodthirsty and brutally in different days,-7.070581436157227
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0258.wav,let me retrace my steps and speak more in detail of the treatment of the condemned in those bloodthirsty and brutally indifferent days,0.08695652173913043,let me retrace my steps and speak more in detail of the treatment of the condemned in those bloodthirsty and brutally in,-7.6157732009887695
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0258.wav,let me retrace my steps and speak more in detail of the treatment of the condemned in those bloodthirsty and brutally indifferent days,0.043478260869565216,let me retrace my steps and speak more in detail of the treatment of the condemned in those bloodthirsty and brutally indifferent,-7.8970232009887695
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0022.wav,the original plan called for the president to spend only one day in the state making whirlwind visits to dallas fort worth san antonio and houston,0.07692307692307693,the original plan called for the president to spend only one day in the state making whirl wind visits to dallas fort worth san antonio and houston,-8.603187561035156
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0022.wav,the original plan called for the president to spend only one day in the state making whirlwind visits to dallas fort worth san antonio and houston,0.11538461538461539,the original plan called for the president to spend only one day in the state making her old wind visits to dallas fort worth san antonio and houston,-10.771016120910645
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0022.wav,the original plan called for the president to spend only one day in the state making whirlwind visits to dallas fort worth san antonio and houston,0.0,the original plan called for the president to spend only one day in the state making whirlwind visits to dallas fort worth san antonio and houston,-10.905176162719727
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0022.wav,the original plan called for the president to spend only one day in the state making whirlwind visits to dallas fort worth san antonio and houston,0.07692307692307693,the original plan called for the president to spend only one day in the state making world wind visits to dallas fort worth san antonio and houston,-10.987753868103027
